strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor
S175,RSIRecovery long call 3 DTE,equity_signal,APA,rsi_recovery,824,256,0.6530612244897959,0.29296875,-3.43855011374512,-1347.9116445880873,0.7901038960407503
S176,Seasonal calendar match DTE,equity_signal,APA,seasonal,11879,962,0.14882425742574257,0.3866943866943867,-0.44787254309097596,-2895.0481185400704,0.8663785344633214
S177,Regime bull calls only,equity_signal,APA,regime_bull,6250,398,0.11593358578502767,0.49246231155778897,1.3877347494623875,4764.093394904374,1.8126109534598205
S178,Regime bear puts only,equity_signal,APA,regime_bear,5611,426,0.1415752741774676,0.5023474178403756,2.3183639595954824,6975.957154422805,2.0189352429447633
S179,Regime corr reduced size,equity_signal,APA,regime_corr,408,109,0.4759825327510917,0.3577981651376147,3.7488012668517596,858.4754901090529,1.3550050653327341
S180,Signal IV rank filter,equity_signal,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S181,Signal low spread filter,equity_signal,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S182,Signal OI filter,equity_signal,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S183,GapDown VolumeSpike confirm,equity_signal,APA,gap_down_vol,45,19,0.95,0.21052631578947367,-14.388223900671361,-287.76447801342715,0.48398791991115997
S184,Fade low vol gap long put,equity_signal,APA,gap_up_low_vol,239,130,0.896551724137931,0.5153846153846153,5.594847189592596,811.2528424909272,1.3959281086284454
S185,ORB breakout call 15m,intraday,APA,orb_breakout,3892,304,0.14800389483933787,1.0,8.951567527556978,18386.519701602032,inf
S186,ORB breakdown put 15m,intraday,APA,orb_breakdown,4092,363,0.17106503298774742,0.9972451790633609,10.283967191943562,21822.57838130424,923944.3842248701
S187,First hour gap fade call,intraday,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S188,VWAP reclaim long call,intraday,APA,vwap_reclaim,2504,473,0.33906810035842294,0.7864693446088795,13.078063853771203,18243.899076010828,35.61225922821772
S189,VWAP rejection long put,intraday,APA,vwap_reject,3056,553,0.31366988088485537,0.8083182640144665,12.383121768674929,21831.443678173902,39.92778871790555
S190,Midday consolidation BO,intraday,APA,midday_breakout,4451,352,0.14373213556553696,0.9886363636363636,7.633121547460551,18693.51466973089,2883.335014940029
S191,Power hour momentum call,intraday,APA,power_hour,3745,712,0.3406698564593301,0.39325842696629215,-0.6859626372898284,-1433.6619119357413,0.9075333253927361
S192,Power hour fade put,intraday,APA,power_hour_fade,299,152,0.8837209302325582,0.8552631578947368,41.30279470688951,7104.0806895849955,81.3858850407186
S193,10AM reversal call,intraday,APA,ten_am_reversal,809,348,0.7372881355932204,0.8045977011494253,29.10329540146826,13736.755429493016,42.10139532416951
S194,Lunch lull vol sell,intraday,APA,lunch_lull,3096,47,0.06377204884667571,0.5531914893617021,-0.21848021437784435,-161.01991799647126,0.6974826190178224
S195,Last hour theta short weekly,intraday,APA,power_hour,3745,0,0.0,0.0,0.0,0.0,inf
S196,Tick imbalance proxy,intraday,APA,tape_imbalance,1178,85,0.23224043715846995,0.25882352941176473,-3.332719357579567,-1219.7752848741216,0.5422406793794827
S197,Bid-ask imbalance open,intraday,APA,open_imbalance,1894,472,0.41439859525899914,0.3834745762711864,-0.04972103220401245,-56.63225568036756,0.9945719144316327
S198,Large opening print follow,intraday,APA,open_print,268,27,0.38571428571428573,0.14814814814814814,-10.878189818715322,-761.4732873100725,0.2616939092060904
S199,UOA call sweep follow,flow_sentiment,APA,uoa_call,271,11,0.22916666666666666,0.09090909090909091,-7.270149085962563,-348.967156126203,0.2482103709632553
S200,UOA put sweep follow,flow_sentiment,APA,uoa_put,119,0,0.0,0.0,0.0,0.0,inf
S201,PCR contrarian bullish,flow_sentiment,APA,pcr_high,1764,712,0.7401247401247402,0.39325842696629215,-1.4902930477502512,-1433.6619119357413,0.9075333253927361
S202,PCR contrarian bearish,flow_sentiment,APA,pcr_low,1981,776,0.6953405017921147,0.43427835051546393,1.748008743161413,1950.7777573681365,1.132772192625228
S204,GEX positive fade,flow_sentiment,APA,gex_positive,8134,250,0.05715592135345222,0.368,-0.3341075003667879,-1461.3862066043291,0.7628161596912787
S205,GEX negative trend follow,flow_sentiment,APA,gex_negative,1060,288,0.4430769230769231,0.3784722222222222,1.56725888185773,1018.7182732075248,1.1643991483222662
S206,Dealer delta hedge proxy,flow_sentiment,APA,dealer_flow,813,47,0.23737373737373738,0.1702127659574468,-7.210107558352855,-1427.6012965538653,0.21256981719542622
S207,OI change breakout,flow_sentiment,APA,oi_breakout,578,31,0.26956521739130435,0.16129032258064516,-7.961233151359566,-915.5418124063501,0.24776618940259404
S208,Vol weighted PCR skew,flow_sentiment,APA,pcr_skew,1894,487,0.4325044404973357,0.44353182751540043,2.547038893401002,2867.9657939695267,1.3215712006349634
S209,Dark pool print call,flow_sentiment,APA,dark_pool,420,20,0.24691358024691357,0.2,-6.457708150581484,-523.0743601971002,0.33907031230494045
S210,13F lag overlay,flow_sentiment,APA,fundamental_lag,11879,962,0.14882425742574257,0.3866943866943867,-0.44787254309097596,-2895.0481185400704,0.8663785344633214
S211,Fixed 1pct risk per trade,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S212,Kelly half sizing,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S213,Tier0 1 contract 75 max,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S214,Tier1 2pct equity,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S215,Max 3 concurrent,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S216,Max 20pct premium at risk,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S217,Stop minus 50pct premium,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S218,Stop underlying minus 1pct,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S219,Profit take plus 50pct,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S220,Sector correlation cap,risk_overlay,APA,gap_down,470,288,0.9320388349514563,0.3784722222222222,3.296822890639238,1018.7182732075248,1.1643991483222662
S001,Long ATM call,directional_long,APD,momentum,6606,557,0.12786960514233242,0.5008976660682226,2.303884444534662,10035.720640392989,1.5376914895283627
S002,Long OTM call 5pct,directional_long,APD,momentum,6606,407,0.11068806091922763,0.47174447174447176,1.8829309250240074,6923.537011313272,1.614940879611993
S003,Long deep OTM call,directional_long,APD,momentum,6606,88,0.056555269922879174,0.3977272727272727,0.5913471272835208,920.1361300531585,1.8110423870791317
S004,Long ITM call replacement,directional_long,APD,momentum,6606,668,0.1360488798370672,0.5164670658682635,3.2428047462210063,15922.171303945139,1.6344243251843698
S005,Long ATM put,directional_long,APD,breakdown,5043,567,0.17537890504175688,0.5044091710758377,3.8427217958570314,12423.519566005783,1.6452597292962385
S006,Long OTM put hedge,directional_long,APD,breakdown,5043,437,0.17300079176563737,0.4302059496567506,2.507735278473935,6334.539313425156,1.5237335885997152
S007,Long put crash hedge,directional_long,APD,breakdown,5043,567,0.17537890504175688,0.5044091710758377,3.8427217958570314,12423.519566005783,1.6452597292962385
S008,Long call MA pullback,directional_long,APD,pullback_ma,2661,255,0.13873775843307942,0.396078431372549,-1.878260842112343,-3452.2434278024866,0.6884867057366754
S009,Long call vol spike uptrend,directional_long,APD,volume_spike,545,74,0.30962343096234307,0.22972972972972974,-14.386818258144311,-3438.4495636964903,0.4284002225415736
S010,Long put support break,directional_long,APD,breakdown,5043,567,0.17537890504175688,0.5044091710758377,3.8427217958570314,12423.519566005783,1.6452597292962385
S011,Long call RSI oversold,directional_long,APD,rsi_oversold,1047,152,0.24398073836276082,0.23684210526315788,-13.371826518416471,-8330.64792097346,0.2484315537659228
S012,Long put RSI overbought,directional_long,APD,rsi_overbought,1780,235,0.19714765100671142,0.20425531914893616,-11.100768038884814,-13232.115502350694,0.16235090915248254
S013,Long call MACD bull cross,directional_long,APD,macd_bull,6606,557,0.12786960514233242,0.5008976660682226,2.303884444534662,10035.720640392989,1.5376914895283627
S014,Long put MACD bear cross,directional_long,APD,macd_bear,5043,567,0.17537890504175688,0.5044091710758377,3.8427217958570314,12423.519566005783,1.6452597292962385
S015,Long call earnings drift,directional_long,APD,earnings_positive,1539,0,0.0,0.0,0.0,0.0,inf
S016,Long put guidance gap,directional_long,APD,earnings_negative,65,0,0.0,0.0,0.0,0.0,inf
S017,Long call sector leader,directional_long,APD,sector_leader,735,72,0.17603911980440098,0.75,19.778152724646592,8089.264464380455,32.60672213563193
S018,Long put sector laggard,directional_long,APD,sector_laggard,724,88,0.22506393861892582,0.7272727272727273,18.374839716755062,7184.56232925123,30.976143782439497
S019,Long call 52wk high BO,directional_long,APD,high_52w_break,465,20,0.05747126436781609,1.0,11.196259462377414,3896.29829290734,inf
S020,Long put 52wk low BD,directional_long,APD,low_52w_break,38,5,0.22727272727272727,1.0,64.5672799683834,1420.480159304435,inf
S021,Cash secured short put,directional_short,APD,support_retest,6606,370,0.10443127293254305,0.7027027027027027,2.5896319430362014,9175.065974177262,2.4877392190293843
