strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error
S009,Long call vol spike uptrend,directional_long,PG,volume_spike,561.0,37.0,0.20555555555555555,0.21621621621621623,-3.462961477037875,-623.3330658668176,0.5124439889980351,
S010,Long put support break,directional_long,PG,breakdown,6934.0,221.0,0.07224583197123242,0.45248868778280543,0.058245330491384355,178.1724659731446,1.0341102308132812,
S011,Long call RSI oversold,directional_long,PG,rsi_oversold,1503.0,83.0,0.13584288052373159,0.26506024096385544,-3.4012058435619568,-2078.1367704163554,0.37418432015905106,
S012,Long put RSI overbought,directional_long,PG,rsi_overbought,2542.0,96.0,0.08226221079691516,0.17708333333333334,-2.403580427324407,-2804.9783586875833,0.13571822490247232,
S013,Long call MACD bull cross,directional_long,PG,macd_bull,9280.0,294.0,0.06712328767123288,0.54421768707483,0.6240008767727532,2733.1238402646586,1.546591081190248,
S014,Long put MACD bear cross,directional_long,PG,macd_bear,6934.0,221.0,0.07224583197123242,0.45248868778280543,0.058245330491384355,178.1724659731446,1.0341102308132812,
S015,Long call earnings drift,directional_long,PG,earnings_positive,1877.0,0.0,0.0,0.0,0.0,0.0,inf,
S016,Long put guidance gap,directional_long,PG,earnings_negative,35.0,0.0,0.0,0.0,0.0,0.0,inf,
S017,Long call sector leader,directional_long,PG,sector_leader,773.0,35.0,0.14,0.8,7.87301081484002,1968.2527037100049,51.182972559405336,
S018,Long put sector laggard,directional_long,PG,sector_laggard,769.0,27.0,0.09747292418772563,0.8148148148148148,7.0236044018023875,1945.5384192992615,31.168791976317653,
S019,Long call 52wk high BO,directional_long,PG,high_52w_break,887.0,22.0,0.04174573055028463,0.9545454545454546,2.04690468333694,1078.7187681185671,95.74732677321865,
S020,Long put 52wk low BD,directional_long,PG,low_52w_break,133.0,1.0,0.029411764705882353,1.0,1.0838260128158823,36.85008443574,inf,
S021,Cash secured short put,directional_short,PG,support_retest,9280.0,163.0,0.044137557541294344,0.803680981595092,0.751994579627497,2777.1159825643463,3.3620612735274378,
S022,Covered short call,directional_short,PG,resistance_retest,6934.0,145.0,0.05436820397450319,0.6482758620689655,0.19770536021073318,527.2801956820258,1.1926542056863925,
S023,Short OTM put high IV,directional_short,PG,iv_rank_high,1634.0,58.0,0.13272311212814644,0.4827586206896552,-3.4994314390157397,-1529.2515388498784,0.32864923094806975,
S024,Short OTM call covered,directional_short,PG,iv_rank_high,1634.0,63.0,0.13876651982378854,0.3968253968253968,-2.7678753238134988,-1256.6153970113282,0.4349267713026611,
S028,Short put IV crush post event,directional_short,PG,post_event_iv,97.0,48.0,0.9795918367346939,0.5833333333333334,-3.353191561165969,-164.30638649713242,0.8107457244804814,
S029,Short call failed BO,directional_short,PG,failed_breakout,32.0,17.0,1.0,1.0,46.80839125104982,795.7426512678469,inf,
S030,Short put failed BD,directional_short,PG,failed_breakdown,54.0,28.0,0.9655172413793104,0.9642857142857143,24.02831340932593,696.8210888704517,6500.184275465081,
S031,Short premium IV>80,directional_short,PG,iv_rank_high,1634.0,58.0,0.13272311212814644,0.4827586206896552,-3.4994314390157397,-1529.2515388498784,0.32864923094806975,
S032,Short premium term inverted,directional_short,PG,term_inverted,2790.0,94.0,0.11032863849765258,0.5106382978723404,-2.3282205131680156,-1983.6438772191486,0.40089878662723033,
S033,Short put uptrend,directional_short,PG,uptrend,9280.0,163.0,0.044137557541294344,0.803680981595092,0.751994579627497,2777.1159825643463,3.3620612735274378,
S034,Short call downtrend,directional_short,PG,downtrend,6934.0,145.0,0.05436820397450319,0.6482758620689655,0.19770536021073318,527.2801956820258,1.1926542056863925,
S035,Short weekly put theta,directional_short,PG,uptrend,9280.0,163.0,0.044137557541294344,0.803680981595092,0.751994579627497,2777.1159825643463,3.3620612735274378,
S036,Short monthly call vs stock,directional_short,PG,neutral,12713.0,207.0,0.035408826548067054,0.4975845410628019,-0.2333596380310194,-1364.2204439293384,0.7553482079915783,
S037,Short put support,directional_short,PG,support_retest,9280.0,163.0,0.044137557541294344,0.803680981595092,0.751994579627497,2777.1159825643463,3.3620612735274378,
S038,Short call resistance,directional_short,PG,resistance_retest,6934.0,145.0,0.05436820397450319,0.6482758620689655,0.19770536021073318,527.2801956820258,1.1926542056863925,
S130,Short vol IV rank>80,volatility_greeks,PG,iv_rank_high,1634.0,58.0,0.13272311212814644,0.4827586206896552,-3.4994314390157397,-1529.2515388498784,0.32864923094806975,
S131,IV pct mean rev buy calls,volatility_greeks,PG,iv_rank_low,5371.0,137.0,0.06692721055202736,0.45985401459854014,0.10159529719095646,207.96557334988802,1.081919044246763,
S136,Theta harvest short opts,volatility_greeks,PG,iv_rank_high,1634.0,58.0,0.13272311212814644,0.4827586206896552,-3.4994314390157397,-1529.2515388498784,0.32864923094806975,
S137,Charm decay into expiry,volatility_greeks,PG,neutral,12713.0,0.0,0.0,0.0,0.0,0.0,inf,
S144,IV>RV short vol,volatility_greeks,PG,iv_vs_hv_high,1634.0,58.0,0.13272311212814644,0.4827586206896552,-3.4994314390157397,-1529.2515388498784,0.32864923094806975,
S145,VIX call hedge,volatility_greeks,PG,crash_hedge,35.0,21.0,1.0,0.5714285714285714,42.25568387298615,887.369361332709,4.452289461774473,
S147,Beta delta hedge SPY,volatility_greeks,PG,neutral,12713.0,216.0,0.03905967450271248,0.4166666666666667,-0.5074133989195484,-2805.9960960251033,0.6314974178898317,
S148,Vol surface smile trade,volatility_greeks,PG,skew_steep,203.0,48.0,0.4948453608247423,0.4791666666666667,9.30010015381625,902.1097149201761,2.1884665606924556,
S158,CPI jobs ORB options,event_seasonality,PG,macro_orb,440.0,63.0,0.4772727272727273,0.4603174603174603,13.231895206335793,1746.6101672363247,2.1567730082733862,
