strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S028,Short put IV crush post event,directional_short,IPGP,post_event_iv,189.0,162.0,0.9938650306748468,0.5308641975308642,-54.71165209810285,-8917.999291990765,0.3401420333081742,,-0.6545413470944533,0.1403978876874155,-0.6505257560079843
S029,Short call failed BO,directional_short,IPGP,failed_breakout,101.0,84.0,1.0,1.0,45.35664053507007,3809.957804945886,inf,,0.5508544913025374,0.5760567798342859,0.5508544913025374
S030,Short put failed BD,directional_short,IPGP,failed_breakdown,96.0,84.0,1.0,1.0,54.53398399885028,4580.854655903424,inf,,0.5943577107180571,0.6649932361926763,0.5943577107180571
S031,Short premium IV>80,directional_short,IPGP,iv_rank_high,605.0,140.0,0.2916666666666667,0.4785714285714286,-26.1014846996677,-12528.712655840494,0.2545481072878208,,-0.8359689692614816,-0.2790115092670688,-0.2438242827012654
S032,Short premium term inverted,directional_short,IPGP,term_inverted,918.0,192.0,0.2587601078167116,0.4791666666666667,-23.3375729880029,-17316.479157098154,0.237984887147674,,-0.8140313439182932,-0.1482002921754175,-0.2106388383184802
S033,Short put uptrend,directional_short,IPGP,uptrend,2628.0,318.0,0.1464088397790055,0.6918238993710691,0.1669326417673512,362.5776979186887,1.033851142521962,,0.0339665978991104,0.2654880676166466,0.0049730101896487
S034,Short call downtrend,directional_short,IPGP,downtrend,2270.0,415.0,0.2252985884907709,0.5879518072289157,-0.8984020651458505,-1654.8566039986583,0.8932083316385443,,-0.0732808268637275,0.1610100441608224,-0.0165100668558343
S035,Short weekly put theta,directional_short,IPGP,uptrend,2628.0,318.0,0.1464088397790055,0.6918238993710691,0.1669326417673512,362.5776979186887,1.033851142521962,,0.0339665978991104,0.2654880676166466,0.0049730101896487
S036,Short monthly call vs stock,directional_short,IPGP,neutral,2410.0,207.0,0.0858921161825726,0.4154589371980676,-2.198416481839122,-5298.183721232283,0.6158607415660542,,-0.0645055711661685,-0.0451494797724692,-0.0055405200130277
S037,Short put support,directional_short,IPGP,support_retest,2628.0,318.0,0.1464088397790055,0.6918238993710691,0.1669326417673512,362.5776979186887,1.033851142521962,,0.0339665978991104,0.2654880676166466,0.0049730101896487
S038,Short call resistance,directional_short,IPGP,resistance_retest,2270.0,415.0,0.2252985884907709,0.5879518072289157,-0.8984020651458505,-1654.8566039986583,0.8932083316385443,,-0.0732808268637275,0.1610100441608224,-0.0165100668558343
S130,Short vol IV rank>80,volatility_greeks,IPGP,iv_rank_high,605.0,140.0,0.2916666666666667,0.4785714285714286,-26.1014846996677,-12528.712655840494,0.2545481072878208,,-0.8359689692614816,-0.2790115092670688,-0.2438242827012654
S131,IV pct mean rev buy calls,volatility_greeks,IPGP,iv_rank_low,2080.0,381.0,0.1906906906906907,0.4960629921259842,2.499306862887812,4993.615112049849,1.376314657755222,,0.0641076412719854,-0.0006120631656068,0.0122247303927059
S136,Theta harvest short opts,volatility_greeks,IPGP,iv_rank_high,605.0,140.0,0.2916666666666667,0.4785714285714286,-26.1014846996677,-12528.712655840494,0.2545481072878208,,-0.8359689692614816,-0.2790115092670688,-0.2438242827012654
S137,Charm decay into expiry,volatility_greeks,IPGP,neutral,2410.0,5.0,0.0226244343891402,1.0,0.4434389140271493,98.0,inf,,0.8363216117216117,0.8416666666666667,0.0189213034326156
S144,IV>RV short vol,volatility_greeks,IPGP,iv_vs_hv_high,605.0,140.0,0.2916666666666667,0.4785714285714286,-26.1014846996677,-12528.712655840494,0.2545481072878208,,-0.8359689692614816,-0.2790115092670688,-0.2438242827012654
S145,VIX call hedge,volatility_greeks,IPGP,crash_hedge,85.0,77.0,1.0,0.4285714285714285,64.83755109442588,4992.491434270793,2.597409986404533,,0.6523388621715599,-0.3589404011065107,0.6523388621715599
S147,Beta delta hedge SPY,volatility_greeks,IPGP,neutral,2410.0,198.0,0.0846153846153846,0.4595959595959596,0.4138112853365572,968.3184076875456,1.0963870063471082,,0.0213811142338411,-0.0537102089696407,0.0018091712044019
S148,Vol surface smile trade,volatility_greeks,IPGP,skew_steep,396.0,165.0,0.4984894259818731,0.4606060606060606,26.08913144488418,8635.502508256663,2.5166619196368822,,0.5007775453238967,-0.0906918541240773,0.2496323111131207
S158,CPI jobs ORB options,event_seasonality,IPGP,macro_orb,631.0,246.0,0.4979757085020243,0.4024390243902439,33.63378725461149,16615.090903778077,2.8903125864088897,,1.07826660665144,-1.0093646351575458,0.5369505774013243
S163,A1 GapDown ATM call EOD,equity_signal,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S165,GapDown long call 3 DTE,equity_signal,IPGP,gap_down,189.0,168.0,1.0,0.4583333333333333,69.63821790012625,11699.220607221208,2.661909153433224,,0.6230602332150079,-0.1175318079259752,0.6230602332150079
S166,GapDown strong call,equity_signal,IPGP,gap_down_strong,85.0,81.0,0.9878048780487804,0.4567901234567901,60.62975915237687,4971.640250494903,2.0502462788932374,,0.4167351073124967,-0.2421521514648154,0.4116529718574662
S167,GapDown weak skip/half,equity_signal,IPGP,gap_down_weak,363.0,286.0,0.8362573099415205,0.4335664335664335,2.2123394443920783,756.6200899820915,1.052567314784655,,0.0322873453406805,-0.0979201953200782,0.0270005285597504
S168,GapUp long put EOD,equity_signal,IPGP,gap_up,207.0,187.0,0.9689119170984456,0.4438502673796791,17.617006491225002,3400.082252806428,1.4426357336130209,,0.23922754521113,-0.1423334504391257,0.231790419453271
S169,VolumeSpike long call EOD,equity_signal,IPGP,volume_spike,252.0,79.0,0.3237704918032787,0.3417721518987341,13.60103397416543,3318.6522896963647,1.589830038841923,,0.2495468446874178,-0.446035275397084,0.0807959046324016
S170,Pullback50 long call 3 DTE,equity_signal,IPGP,pullback50,1909.0,367.0,0.2193664076509265,0.771117166212534,25.19883704278555,42157.65437258022,36.534229663166094,,0.974204657608882,0.4521706840632777,0.2137077760564613
S172,52wkLow long call 7 DTE,equity_signal,IPGP,low_52w,104.0,32.0,0.3516483516483517,0.1875,-31.73000133053332,-2887.430121078532,0.0693594756605713,,-0.4823626921425993,-0.5275416701682565,-0.1696220455886063
S173,MomReversal long call,equity_signal,IPGP,mom_reversal,140.0,120.0,1.0,0.825,206.640757531484,24796.89090377808,41.797801870358896,,3.2860686422266445,2.192956565923942,3.2860686422266445
S174,RubberBand long call EOD,equity_signal,IPGP,rubber_band,134.0,121.0,0.9307692307692308,0.8264462809917356,152.0659446184754,19768.5728004018,17.00809279932946,,1.0097792816268572,0.6762001313580474,0.9398714852065364
S175,RSIRecovery long call 3 DTE,equity_signal,IPGP,rsi_recovery,302.0,225.0,0.87890625,0.3511111111111111,-3.3713228479065105,-863.0586490640674,0.9228942403881746,,-0.0555606906558477,-0.4310272783169951,-0.0488326382717411
S176,Seasonal calendar match DTE,equity_signal,IPGP,seasonal,4916.0,1048.0,0.2218458933107536,0.4427480916030534,2.183509517532739,10314.898960824656,1.206480340124987,,0.0713960914766758,-0.0796176887095565,0.0158389296925394
S177,Regime bull calls only,equity_signal,IPGP,regime_bull,2628.0,464.0,0.1838351822503962,0.5387931034482759,8.228122126534128,20767.78024737214,2.35742094583346,,0.2628118223628457,0.0567175534046983,0.0483140592616324
S178,Regime bear puts only,equity_signal,IPGP,regime_bear,2270.0,514.0,0.2363218390804597,0.5038910505836576,10.50394026072136,22846.07006706896,2.297259529263978,,0.2782243661091099,0.0133630945020705,0.0657504938759
S179,Regime corr reduced size,equity_signal,IPGP,regime_corr,181.0,81.0,0.4655172413793103,0.4567901234567901,28.5726451177868,4971.640250494903,2.0502462788932374,,0.4167351073124967,-0.2421521514648154,0.1939973775420243
S180,Signal IV rank filter,equity_signal,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S181,Signal low spread filter,equity_signal,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S182,Signal OI filter,equity_signal,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S183,GapDown VolumeSpike confirm,equity_signal,IPGP,gap_down_vol,33.0,33.0,1.0,0.2121212121212121,-16.067566950033495,-530.2297093511053,0.8085124599191317,,-0.1312026495979683,-0.7565034435885669,-0.1312026495979683
S184,Fade low vol gap long put,equity_signal,IPGP,gap_up_low_vol,83.0,76.0,0.926829268292683,0.4342105263157895,-1.3539646577009643,-111.0251019314796,0.9645197355579044,,0.0541462706069232,-0.1682963850756708,0.0501843483673922
S185,ORB breakout call 15m,intraday,IPGP,orb_breakout,1642.0,349.0,0.2227185705169113,1.0,37.31498882718685,58472.58749220179,inf,,0.9754910804215704,0.6256118835340532,0.2172599789834895
S186,ORB breakdown put 15m,intraday,IPGP,orb_breakdown,1594.0,394.0,0.2598944591029024,1.0,41.954551334926165,63603.09982374807,inf,,0.9403555882335706,0.6449422882972785,0.2443932069683554
S187,First hour gap fade call,intraday,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S188,VWAP reclaim long call,intraday,IPGP,vwap_reclaim,1113.0,545.0,0.5074487895716946,0.8513761467889909,55.411363830522845,59511.80475398153,79.41490898202478,,0.6334500038549898,0.3116645173423933,0.3214434377103998
S189,VWAP rejection long put,intraday,IPGP,vwap_reject,1251.0,602.0,0.4987572493786247,0.8438538205980066,53.29791589538426,64330.5844857288,68.77951794833051,,0.6210048102707602,0.354133352603214,0.309730651021539
S190,Midday consolidation BO,intraday,IPGP,midday_breakout,1944.0,414.0,0.2227003765465303,1.0,32.223479036741494,59903.44752930245,inf,,0.840900461252103,0.499575118112018,0.1872688493589944
S191,Power hour momentum call,intraday,IPGP,power_hour,1194.0,463.0,0.4122885129118432,0.4492440604751619,8.691569839875815,9760.632930180536,1.4229551616405782,,0.1329308883580504,-0.0953007770782941,0.0548058782811908
S192,Power hour fade put,intraday,IPGP,power_hour_fade,101.0,92.0,0.9583333333333334,0.9021739130434784,114.90472152890716,11030.853266775086,218.6807242682336,,1.1080095617427688,0.639680082599124,1.0618424966701534
S193,10AM reversal call,intraday,IPGP,ten_am_reversal,276.0,233.0,0.8759398496240601,0.8927038626609443,122.68480790454964,32634.1589026102,161.20494105976957,,0.8685919901150586,0.4918916615372312,0.7608343372060475
S194,Lunch lull vol sell,intraday,IPGP,lunch_lull,1454.0,177.0,0.1533795493934142,0.5875706214689266,-0.7692852474658358,-887.755175575575,0.8322516057694114,,-0.0770200946301827,0.1250364766631315,-0.0118133074086155
S195,Last hour theta short weekly,intraday,IPGP,power_hour,1194.0,38.0,0.4935064935064935,0.6842105263157895,-81.36180773450188,-6264.859195556644,0.0713305332862994,,-7.110244487753085,0.8099999999999999,-3.508951825124899
S196,Tick imbalance proxy,intraday,IPGP,tape_imbalance,501.0,137.0,0.2818930041152263,0.364963503649635,12.885322412623546,6262.266692535042,1.6564076213052874,,0.2620066334605538,-0.446035275397084,0.0738578370043124
S197,Bid-ask imbalance open,intraday,IPGP,open_imbalance,631.0,264.0,0.4451939291736931,0.4393939393939394,14.094118813898202,8357.812456641634,1.6259921603782868,,0.1879819106878747,-0.1590058275726605,0.0836884054327131
S198,Large opening print follow,intraday,IPGP,open_print,115.0,50.0,0.4464285714285714,0.28,11.26035678868066,1261.159960332233,1.308198033534779,,0.2149887605574255,-0.6929140506426333,0.0959771252488506
S199,UOA call sweep follow,flow_sentiment,IPGP,uoa_call,137.0,47.0,0.3533834586466165,0.3829787234042553,18.43924484815265,2452.419564804304,1.8337743195760103,,0.3965792697097718,-0.4185782689151298,0.1401445539575885
S200,UOA put sweep follow,flow_sentiment,IPGP,uoa_put,63.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S201,PCR contrarian bullish,flow_sentiment,IPGP,pcr_high,552.0,463.0,0.8785578747628083,0.4492440604751619,18.521125104706904,9760.632930180536,1.4229551616405782,,0.1329308883580504,-0.0953007770782941,0.1167874787661809
S202,PCR contrarian bearish,flow_sentiment,IPGP,pcr_low,642.0,521.0,0.877104377104377,0.4107485604606526,5.146553122560538,3057.052554800955,1.1334019093785062,,0.0859306797340519,-0.1834065674200931,0.0753701753222913
S204,GEX positive fade,flow_sentiment,IPGP,gex_positive,3722.0,585.0,0.1624548736462094,0.4376068376068376,0.1539200307259433,554.2660306441218,1.020621080779557,,0.0226941924064595,-0.0741114587111947,0.0036867821598941
S205,GEX negative trend follow,flow_sentiment,IPGP,gex_negative,396.0,177.0,0.4682539682539682,0.4745762711864407,23.82013978888477,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.1383937051384728
S206,Dealer delta hedge proxy,flow_sentiment,IPGP,dealer_flow,338.0,99.0,0.3027522935779816,0.3838383838383838,22.9096588284587,7491.4584369059985,2.1257352357640924,,0.4450525124303695,-0.3225896928219203,0.1347406689009375
S207,OI change breakout,flow_sentiment,IPGP,oi_breakout,252.0,79.0,0.3237704918032787,0.3417721518987341,13.60103397416543,3318.6522896963647,1.589830038841923,,0.2495468446874178,-0.446035275397084,0.0807959046324016
S208,Vol weighted PCR skew,flow_sentiment,IPGP,pcr_skew,631.0,284.0,0.4813559322033898,0.426056338028169,7.001480609431482,4130.873559564576,1.3411611635803184,,0.1703907370052678,-0.2066357335785662,0.0820185920499933
S209,Dark pool print call,flow_sentiment,IPGP,dark_pool,200.0,68.0,0.3505154639175257,0.3676470588235294,19.838514445770382,3848.671802479455,1.83763267271038,,0.3372179369891975,-0.370583980868525,0.1182001016250795
S210,13F lag overlay,flow_sentiment,IPGP,fundamental_lag,4916.0,1048.0,0.2218458933107536,0.4427480916030534,2.183509517532739,10314.898960824656,1.206480340124987,,0.0713960914766758,-0.0796176887095565,0.0158389296925394
S211,Fixed 1pct risk per trade,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S212,Kelly half sizing,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S213,Tier0 1 contract 75 max,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S214,Tier1 2pct equity,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S215,Max 3 concurrent,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S216,Max 20pct premium at risk,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S217,Stop minus 50pct premium,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S218,Stop underlying minus 1pct,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S219,Profit take plus 50pct,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S220,Sector correlation cap,risk_overlay,IPGP,gap_down,189.0,177.0,0.9567567567567568,0.4745762711864407,48.67033967674834,9004.012840198446,2.03686610717682,,0.2955526584313148,-0.0865535864393901,0.2827720029315823
S001,Long ATM call,directional_long,IQV,momentum,1865.0,366.0,0.1962466487935656,0.5218579234972678,6.103321315095206,11382.694252652558,1.903377281226433,,0.1115529922364314,0.0111143618266416,0.0218919008892943
S002,Long OTM call 5pct,directional_long,IQV,momentum,1865.0,311.0,0.1667560321715817,0.495176848874598,4.26929594287824,7962.23693346792,1.9538250695047064,,0.1612060708461194,-0.0023101125402536,0.0268820847362697
S003,Long deep OTM call,directional_long,IQV,momentum,1865.0,104.0,0.0867389491242702,0.4038461538461538,0.6898078964480695,827.079667841235,1.6347439626175555,,0.1757825348430618,-0.2066441507568315,0.0152471923466876
S004,Long ITM call replacement,directional_long,IQV,momentum,1865.0,424.0,0.2273458445040214,0.5377358490566038,8.085673789079717,15079.781616633672,1.833938991920128,,0.0866714900410235,0.0264320009075959,0.0197044030977983
S005,Long ATM put,directional_long,IQV,breakdown,1423.0,397.0,0.2789880534082923,0.5163727959697733,11.254082145596294,16014.558893183525,2.1600630645667573,,0.1410143576604197,0.0222907991229477,0.0393413211463012
S006,Long OTM put hedge,directional_long,IQV,breakdown,1423.0,323.0,0.2269852424455375,0.4860681114551083,7.22457187442145,10280.565777301725,2.173366073413948,,0.1857156018524942,-0.0229729629932638,0.0421547009124073
S007,Long put crash hedge,directional_long,IQV,breakdown,1423.0,397.0,0.2789880534082923,0.5163727959697733,11.254082145596294,16014.558893183525,2.1600630645667573,,0.1410143576604197,0.0222907991229477,0.0393413211463012
S008,Long call MA pullback,directional_long,IQV,pullback_ma,761.0,153.0,0.2010512483574244,0.4379084967320261,0.312200967439752,237.58493622165125,1.0385734186114317,,0.0024590220614724,-0.0603055825824511,0.0004943894551974
S009,Long call vol spike uptrend,directional_long,IQV,volume_spike,153.0,54.0,0.3529411764705882,0.3888888888888889,7.070506595451463,1081.787509104074,1.2351441263305425,,0.1837495101321337,-0.1773271625263131,0.0648527682819295
S010,Long put support break,directional_long,IQV,breakdown,1423.0,397.0,0.2789880534082923,0.5163727959697733,11.254082145596294,16014.558893183525,2.1600630645667573,,0.1410143576604197,0.0222907991229477,0.0393413211463012
S011,Long call RSI oversold,directional_long,IQV,rsi_oversold,286.0,110.0,0.3846153846153846,0.3,-15.652877592401046,-4476.7229914267,0.5579053989654842,,-0.1191149098124312,-0.2659601825471558,-0.045813426850935
S012,Long put RSI overbought,directional_long,IQV,rsi_overbought,532.0,156.0,0.2932330827067669,0.2884615384615384,-14.982907487688228,-7970.906783450135,0.2991594678569582,,-0.1975873338085045,-0.20651001543233,-0.0579391429964787
S013,Long call MACD bull cross,directional_long,IQV,macd_bull,1865.0,366.0,0.1962466487935656,0.5218579234972678,6.103321315095206,11382.694252652558,1.903377281226433,,0.1115529922364314,0.0111143618266416,0.0218919008892943
S014,Long put MACD bear cross,directional_long,IQV,macd_bear,1423.0,397.0,0.2789880534082923,0.5163727959697733,11.254082145596294,16014.558893183525,2.1600630645667573,,0.1410143576604197,0.0222907991229477,0.0393413211463012
S015,Long call earnings drift,directional_long,IQV,earnings_positive,389.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S016,Long put guidance gap,directional_long,IQV,earnings_negative,22.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S017,Long call sector leader,directional_long,IQV,sector_leader,179.0,48.0,0.2681564245810056,0.9166666666666666,60.659226173731774,10858.001485097988,173.2035389162878,,0.9448906873075976,0.6205425541391647,0.2533785083282943
S018,Long put sector laggard,directional_long,IQV,sector_laggard,186.0,49.0,0.2634408602150537,0.7755102040816326,41.92850827358184,7798.702538886224,66.60005703017045,,0.6900041493561597,0.3266554187292908,0.1817752866583431
S019,Long call 52wk high BO,directional_long,IQV,high_52w_break,103.0,11.0,0.1067961165048543,1.0,24.633234177025447,2537.223120233621,inf,,0.7331312132338105,0.4265432655403722,0.0782955664618632
S020,Long put 52wk low BD,directional_long,IQV,low_52w_break,8.0,2.0,0.25,1.0,80.49757429271169,643.9805943416935,inf,,1.08772967219907,1.08772967219907,0.2719324180497675
S021,Cash secured short put,directional_short,IQV,support_retest,1865.0,283.0,0.1517426273458445,0.6996466431095406,3.06176122135309,5710.184677823515,1.962436034961188,,0.1141315562331515,0.2115045874792766,0.0173186222058884
S022,Covered short call,directional_short,IQV,resistance_retest,1423.0,343.0,0.2410400562192551,0.6588921282798834,5.384894175261464,7662.704411397065,1.899838502291264,,0.1050307886995457,0.2007165571694067,0.0253166272128912
S023,Short OTM put high IV,directional_short,IQV,iv_rank_high,365.0,96.0,0.2630136986301369,0.4895833333333333,-27.59044100416563,-10070.510966520458,0.2314041671997458,,-0.6271949231227913,-0.017782590857074,-0.1649608564925697
S024,Short OTM call covered,directional_short,IQV,iv_rank_high,365.0,97.0,0.2657534246575342,0.4432989690721649,-20.285004800069306,-7404.026752025295,0.2909790823349956,,-0.4748223064486618,-0.1385669947882836,-0.126185654042521
S028,Short put IV crush post event,directional_short,IQV,post_event_iv,63.0,63.0,1.0,0.5555555555555556,-38.5213229794118,-2426.8433477029434,0.4891247120033844,,-0.3308915605877023,0.1023125740130529,-0.3308915605877023
S029,Short call failed BO,directional_short,IQV,failed_breakout,37.0,37.0,1.0,1.0,79.71843731974609,2949.582180830605,inf,,0.5636681555623402,0.6203838900187884,0.5636681555623402
S030,Short put failed BD,directional_short,IQV,failed_breakdown,33.0,33.0,1.0,1.0,69.93508624584226,2307.8578461127945,inf,,0.5393191281658379,0.5378964026684021,0.5393191281658379
S031,Short premium IV>80,directional_short,IQV,iv_rank_high,365.0,96.0,0.2630136986301369,0.4895833333333333,-27.59044100416563,-10070.510966520458,0.2314041671997458,,-0.6271949231227913,-0.017782590857074,-0.1649608564925697
S032,Short premium term inverted,directional_short,IQV,term_inverted,595.0,150.0,0.2521008403361344,0.4933333333333333,-18.80963546877385,-11191.733103920438,0.2922717488400333,,-0.4553749886286668,-0.0040370725090018,-0.1148004173013445
S033,Short put uptrend,directional_short,IQV,uptrend,1865.0,283.0,0.1517426273458445,0.6996466431095406,3.06176122135309,5710.184677823515,1.962436034961188,,0.1141315562331515,0.2115045874792766,0.0173186222058884
S034,Short call downtrend,directional_short,IQV,downtrend,1423.0,343.0,0.2410400562192551,0.6588921282798834,5.384894175261464,7662.704411397065,1.899838502291264,,0.1050307886995457,0.2007165571694067,0.0253166272128912
S035,Short weekly put theta,directional_short,IQV,uptrend,1865.0,283.0,0.1517426273458445,0.6996466431095406,3.06176122135309,5710.184677823515,1.962436034961188,,0.1141315562331515,0.2115045874792766,0.0173186222058884
S036,Short monthly call vs stock,directional_short,IQV,neutral,1959.0,317.0,0.1618172537008678,0.4952681388012618,-0.5116862095579956,-1002.3932845241136,0.93500246062605,,-0.0094567551129636,-0.0019543357063129,-0.0015302661413014
S037,Short put support,directional_short,IQV,support_retest,1865.0,283.0,0.1517426273458445,0.6996466431095406,3.06176122135309,5710.184677823515,1.962436034961188,,0.1141315562331515,0.2115045874792766,0.0173186222058884
S038,Short call resistance,directional_short,IQV,resistance_retest,1423.0,343.0,0.2410400562192551,0.6588921282798834,5.384894175261464,7662.704411397065,1.899838502291264,,0.1050307886995457,0.2007165571694067,0.0253166272128912
S130,Short vol IV rank>80,volatility_greeks,IQV,iv_rank_high,365.0,96.0,0.2630136986301369,0.4895833333333333,-27.59044100416563,-10070.510966520458,0.2314041671997458,,-0.6271949231227913,-0.017782590857074,-0.1649608564925697
S131,IV pct mean rev buy calls,volatility_greeks,IQV,iv_rank_low,1207.0,235.0,0.1946975973487986,0.4468085106382978,-0.774820299985963,-935.2081020830568,0.9045907545672558,,-0.0209667204252385,-0.0416533863256726,-0.0040821700910779
S136,Theta harvest short opts,volatility_greeks,IQV,iv_rank_high,365.0,96.0,0.2630136986301369,0.4895833333333333,-27.59044100416563,-10070.510966520458,0.2314041671997458,,-0.6271949231227913,-0.017782590857074,-0.1649608564925697
S137,Charm decay into expiry,volatility_greeks,IQV,neutral,1959.0,15.0,0.0234741784037558,0.8,-3.7983241541807256,-2427.129134521484,0.0952086583937731,,-6.751158743952552,0.8416666666666667,-0.1584779047876185
S144,IV>RV short vol,volatility_greeks,IQV,iv_vs_hv_high,365.0,96.0,0.2630136986301369,0.4895833333333333,-27.59044100416563,-10070.510966520458,0.2314041671997458,,-0.6271949231227913,-0.017782590857074,-0.1649608564925697
S145,VIX call hedge,volatility_greeks,IQV,crash_hedge,22.0,22.0,1.0,0.5,58.97780320345186,1297.5116704759412,2.3403495346353016,,0.4264860873074592,-0.0267897951494123,0.4264860873074592
S147,Beta delta hedge SPY,volatility_greeks,IQV,neutral,1959.0,241.0,0.1230219499744767,0.4315352697095436,-0.3239256793933828,-634.5704059316381,0.9508842138911098,,-0.0029509363932374,-0.0630190595296047,-0.0003630299493467
S148,Vol surface smile trade,volatility_greeks,IQV,skew_steep,128.0,63.0,0.4921875,0.4603174603174603,25.46454443851387,3259.461688129776,2.27974663597241,,0.3690835802541487,-0.1309879267013728,0.1816583246563388
S158,CPI jobs ORB options,event_seasonality,IQV,macro_orb,235.0,111.0,0.4723404255319149,0.3963963963963964,27.934994282174628,6564.723656311037,2.108419257267912,,0.682933506370123,-0.8764696906594712,0.3225771030088666
S163,A1 GapDown ATM call EOD,equity_signal,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S165,GapDown long call 3 DTE,equity_signal,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,71.6079493786882,4511.300810857358,2.3707582158757923,,0.4715347811052088,-0.1921369258792944,0.4715347811052088
S166,GapDown strong call,equity_signal,IQV,gap_down_strong,22.0,22.0,1.0,0.5,64.41728608440243,1417.1802938568535,1.9574800790524065,,0.280171301653176,0.014200520733255,0.280171301653176
S167,GapDown weak skip/half,equity_signal,IQV,gap_down_weak,191.0,189.0,0.9895287958115184,0.4021164021164021,-5.3538409816236365,-1022.5836274901108,0.9093762207741638,,-0.0079913937342463,-0.078326229024569,-0.0079077142187044
S168,GapUp long put EOD,equity_signal,IQV,gap_up,65.0,65.0,1.0,0.5230769230769231,61.398637563984025,3990.911441658961,1.9848264667498825,,0.27601912003454,0.0786902192640038,0.27601912003454
S169,VolumeSpike long call EOD,equity_signal,IQV,volume_spike,153.0,54.0,0.3529411764705882,0.3888888888888889,7.070506595451463,1081.787509104074,1.2351441263305425,,0.1837495101321337,-0.1773271625263131,0.0648527682819295
S170,Pullback50 long call 3 DTE,equity_signal,IQV,pullback50,1392.0,321.0,0.230603448275862,0.7258566978193146,20.93522837943859,29141.83790417852,17.709588270512743,,0.525801297158755,0.313146267454309,0.1212515922327301
S172,52wkLow long call 7 DTE,equity_signal,IQV,low_52w,46.0,28.0,0.6086956521739131,0.1785714285714285,-78.32189530340023,-3602.8071839564104,0.0621687710375148,,-0.4458831886658784,-0.4841310791777736,-0.2714071583183608
S173,MomReversal long call,equity_signal,IQV,mom_reversal,59.0,59.0,1.0,0.7457627118644068,196.5987060391701,11599.323656311037,14.062304557117477,,2.180370741675594,1.1040048828125115,2.180370741675594
S174,RubberBand long call EOD,equity_signal,IQV,rubber_band,55.0,55.0,1.0,0.7818181818181819,165.91188533364604,9125.153693350534,12.099271476567614,,0.6954200175914302,0.3667297150032375,0.6954200175914302
