strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor
S206,Dealer delta hedge proxy,flow_sentiment,AA,dealer_flow,1125,91,0.2136150234741784,0.24175824175824176,-3.48911222781767,-1486.3618090503276,0.5666722543206096
S207,OI change breakout,flow_sentiment,AA,oi_breakout,777,69,0.25,0.2463768115942029,-3.011665759865333,-831.2197497228319,0.6684168441178716
S208,Vol weighted PCR skew,flow_sentiment,AA,pcr_skew,1616,631,0.45428365730741543,0.4041204437400951,2.5607077321772516,3556.8230399942017,1.289304642617378
S209,Dark pool print call,flow_sentiment,AA,dark_pool,565,53,0.28342245989304815,0.20754716981132076,-7.366172590434441,-1377.4742744112402,0.34712711658383905
S210,13F lag overlay,flow_sentiment,AA,fundamental_lag,16232,1014,0.11930815390045887,0.38560157790927024,-0.17167140556275035,-1459.0352758778156,0.9392298198662627
S211,Fixed 1pct risk per trade,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S212,Kelly half sizing,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S213,Tier0 1 contract 75 max,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S214,Tier1 2pct equity,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S215,Max 3 concurrent,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S216,Max 20pct premium at risk,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S217,Stop minus 50pct premium,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S218,Stop underlying minus 1pct,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S219,Profit take plus 50pct,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S220,Sector correlation cap,risk_overlay,AA,gap_down,460,391,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351
S001,Long ATM call,directional_long,AAL,momentum,2708,131,0.06784049715173485,0.5419847328244275,0.6348733290803957,1225.9403984542437,1.7755556062480626
S002,Long OTM call 5pct,directional_long,AAL,momentum,2708,65,0.0546218487394958,0.6,0.6541521720356529,778.4410847224271,2.424201139968527
S003,Long deep OTM call,directional_long,AAL,momentum,2708,0,0.0,0.0,0.0,0.0,inf
S004,Long ITM call replacement,directional_long,AAL,momentum,2708,197,0.08305227655986509,0.5177664974619289,0.7177821125024252,1702.5791708557517,1.5521132292286923
S005,Long ATM put,directional_long,AAL,breakdown,2496,147,0.09748010610079576,0.5374149659863946,2.2701103755391747,3423.3264463130745,3.026700698038296
S006,Long OTM put hedge,directional_long,AAL,breakdown,2496,62,0.06352459016393443,0.5806451612903226,1.9157207727353827,1869.7434741897334,4.327177276170689
S007,Long put crash hedge,directional_long,AAL,breakdown,2496,147,0.09748010610079576,0.5374149659863946,2.2701103755391747,3423.3264463130745,3.026700698038296
S008,Long call MA pullback,directional_long,AAL,pullback_ma,478,29,0.07692307692307693,0.4827586206896552,0.6579532810271064,248.0483869472191,1.529613371079385
S009,Long call vol spike uptrend,directional_long,AAL,volume_spike,176,35,0.2966101694915254,0.34285714285714286,-0.41977661175049386,-49.53364018655836,0.9360534701028251
S010,Long put support break,directional_long,AAL,breakdown,2496,147,0.09748010610079576,0.5374149659863946,2.2701103755391747,3423.3264463130745,3.026700698038296
S011,Long call RSI oversold,directional_long,AAL,rsi_oversold,757,58,0.11934156378600823,0.3793103448275862,-0.15577261744881313,-75.70549208012322,0.9274154753042663
S012,Long put RSI overbought,directional_long,AAL,rsi_overbought,785,69,0.12660550458715597,0.2608695652173913,-0.40333618731729487,-219.81822208792582,0.8434075975871461
S013,Long call MACD bull cross,directional_long,AAL,macd_bull,2708,131,0.06784049715173485,0.5419847328244275,0.6348733290803957,1225.9403984542437,1.7755556062480626
S014,Long put MACD bear cross,directional_long,AAL,macd_bear,2496,147,0.09748010610079576,0.5374149659863946,2.2701103755391747,3423.3264463130745,3.026700698038296
S015,Long call earnings drift,directional_long,AAL,earnings_positive,721,0,0.0,0.0,0.0,0.0,inf
S016,Long put guidance gap,directional_long,AAL,earnings_negative,172,0,0.0,0.0,0.0,0.0,inf
S017,Long call sector leader,directional_long,AAL,sector_leader,284,29,0.15591397849462366,0.896551724137931,9.050643493407664,1683.4196897738257,160.727369422587
S018,Long put sector laggard,directional_long,AAL,sector_laggard,295,42,0.2153846153846154,0.9285714285714286,19.398779208567156,3782.7619456705947,436.4096327876686
S019,Long call 52wk high BO,directional_long,AAL,high_52w_break,46,2,0.05128205128205128,1.0,2.890160237720524,112.71624927110044,inf
S020,Long put 52wk low BD,directional_long,AAL,low_52w_break,33,1,0.05555555555555555,1.0,18.80864463558138,338.5556034404649,inf
S021,Cash secured short put,directional_short,AAL,support_retest,2708,54,0.04757709251101322,0.5740740740740741,-0.025204117838059127,-28.60667374619699,0.941727524286186
S022,Covered short call,directional_short,AAL,resistance_retest,2496,79,0.07798617966436328,0.7088607594936709,0.21142927114748725,214.17785167240473,1.2448579058295872
S023,Short OTM put high IV,directional_short,AAL,iv_rank_high,583,47,0.20085470085470086,0.425531914893617,-4.272816981553322,-999.8391736834772,0.2528588677648891
S024,Short OTM call covered,directional_short,AAL,iv_rank_high,583,45,0.18072289156626506,0.5111111111111111,-4.6722862667562275,-1163.399280422301,0.296617071679096
S028,Short put IV crush post event,directional_short,AAL,post_event_iv,366,71,0.9342105263157895,0.5774647887323944,-8.807471141792625,-669.3678067762397,0.4753829409964168
S029,Short call failed BO,directional_short,AAL,failed_breakout,252,50,0.9090909090909091,0.98,15.689894972089846,862.9442234649417,6807.369156730275
S030,Short put failed BD,directional_short,AAL,failed_breakdown,182,41,1.0,1.0,14.793881957417586,606.549160254121,inf
S031,Short premium IV>80,directional_short,AAL,iv_rank_high,583,47,0.20085470085470086,0.425531914893617,-4.272816981553322,-999.8391736834772,0.2528588677648891
S032,Short premium term inverted,directional_short,AAL,term_inverted,963,65,0.16927083333333334,0.47692307692307695,-3.0783116007743847,-1182.0716546973636,0.29679843582733545
S033,Short put uptrend,directional_short,AAL,uptrend,2708,54,0.04757709251101322,0.5740740740740741,-0.025204117838059127,-28.60667374619699,0.941727524286186
S034,Short call downtrend,directional_short,AAL,downtrend,2496,79,0.07798617966436328,0.7088607594936709,0.21142927114748725,214.17785167240473,1.2448579058295872
S035,Short weekly put theta,directional_short,AAL,uptrend,2708,54,0.04757709251101322,0.5740740740740741,-0.025204117838059127,-28.60667374619699,0.941727524286186
S036,Short monthly call vs stock,directional_short,AAL,neutral,2053,0,0.0,0.0,0.0,0.0,inf
S037,Short put support,directional_short,AAL,support_retest,2708,54,0.04757709251101322,0.5740740740740741,-0.025204117838059127,-28.60667374619699,0.941727524286186
S038,Short call resistance,directional_short,AAL,resistance_retest,2496,79,0.07798617966436328,0.7088607594936709,0.21142927114748725,214.17785167240473,1.2448579058295872
S130,Short vol IV rank>80,volatility_greeks,AAL,iv_rank_high,583,47,0.20085470085470086,0.425531914893617,-4.272816981553322,-999.8391736834772,0.2528588677648891
S131,IV pct mean rev buy calls,volatility_greeks,AAL,iv_rank_low,1845,66,0.05361494719740049,0.5757575757575758,0.5935876926027028,730.7064495939271,2.2657812549501815
S136,Theta harvest short opts,volatility_greeks,AAL,iv_rank_high,583,47,0.20085470085470086,0.425531914893617,-4.272816981553322,-999.8391736834772,0.2528588677648891
S137,Charm decay into expiry,volatility_greeks,AAL,neutral,2053,0,0.0,0.0,0.0,0.0,inf
S144,IV>RV short vol,volatility_greeks,AAL,iv_vs_hv_high,583,47,0.20085470085470086,0.425531914893617,-4.272816981553322,-999.8391736834772,0.2528588677648891
S145,VIX call hedge,volatility_greeks,AAL,crash_hedge,172,31,1.0,0.5483870967741935,17.15050296329583,531.6655918621707,2.8708151489017206
S147,Beta delta hedge SPY,volatility_greeks,AAL,neutral,2053,1,0.0006385696040868455,1.0,0.01008269152814962,15.789494933082306,inf
S148,Vol surface smile trade,volatility_greeks,AAL,skew_steep,851,76,0.41530054644808745,0.5,4.250318269169799,777.8082432580733,1.8611932030731455
S158,CPI jobs ORB options,event_seasonality,AAL,macro_orb,1264,92,0.5139664804469274,0.44565217391304346,8.626129362649754,1544.0771559143063,2.1822790991987557
S163,A1 GapDown ATM call EOD,equity_signal,AAL,gap_down,366,141,0.7621621621621621,0.44680851063829785,5.2776539280133035,976.3659766824609,1.4750055605672454
S165,GapDown long call 3 DTE,equity_signal,AAL,gap_down,366,85,0.9770114942528736,0.47058823529411764,13.297727398523971,1156.9022836715856,1.9326614279269674
S166,GapDown strong call,equity_signal,AAL,gap_down_strong,172,69,0.9324324324324325,0.42028985507246375,8.074685550335404,597.52673072482,1.6750268900800207
S167,GapDown weak skip/half,equity_signal,AAL,gap_down_weak,460,131,0.4309210526315789,0.4351145038167939,0.586496767574525,178.29501734265554,1.0785696811950658
S168,GapUp long put EOD,equity_signal,AAL,gap_up,485,163,0.815,0.4662576687116564,13.136545646976348,2627.3091293952702,2.158758753558168
S169,VolumeSpike long call EOD,equity_signal,AAL,volume_spike,176,35,0.2966101694915254,0.34285714285714286,-0.41977661175049386,-49.53364018655836,0.9360534701028251
S170,Pullback50 long call 3 DTE,equity_signal,AAL,pullback50,1774,77,0.09177592371871275,0.8571428571428571,3.4796213941644325,2919.4023497039593,41.630716136810406
S172,52wkLow long call 7 DTE,equity_signal,AAL,low_52w,117,10,0.14285714285714285,0.0,-4.922313071910149,-344.5619150337105,0.0
S173,MomReversal long call,equity_signal,AAL,mom_reversal,274,52,0.9811320754716981,0.7884615384615384,50.51088973423219,2677.0771559143063,16.472872090954116
S174,RubberBand long call EOD,equity_signal,AAL,rubber_band,285,127,0.7791411042944786,0.7401574803149606,25.16886312883848,4102.524690000672,8.295614130382901
S175,RSIRecovery long call 3 DTE,equity_signal,AAL,rsi_recovery,367,78,0.5909090909090909,0.4230769230769231,4.679934296655847,617.7513271585717,1.4865315673593336
S176,Seasonal calendar match DTE,equity_signal,AAL,seasonal,5222,317,0.08929577464788732,0.42902208201892744,0.18117010716739043,643.1538804442363,1.1201766059976639
S177,Regime bull calls only,equity_signal,AAL,regime_bull,2708,131,0.06784049715173485,0.5419847328244275,0.6348733290803957,1225.9403984542437,1.7755556062480626
S178,Regime bear puts only,equity_signal,AAL,regime_bear,2496,147,0.09748010610079576,0.5374149659863946,2.2701103755391747,3423.3264463130745,3.026700698038296
S179,Regime corr reduced size,equity_signal,AAL,regime_corr,430,69,0.4011627906976744,0.42028985507246375,3.473992620493139,597.52673072482,1.6750268900800207
S180,Signal IV rank filter,equity_signal,AAL,gap_down,366,141,0.7621621621621621,0.44680851063829785,5.2776539280133035,976.3659766824609,1.4750055605672454
S181,Signal low spread filter,equity_signal,AAL,gap_down,366,141,0.7621621621621621,0.44680851063829785,5.2776539280133035,976.3659766824609,1.4750055605672454
S182,Signal OI filter,equity_signal,AAL,gap_down,366,141,0.7621621621621621,0.44680851063829785,5.2776539280133035,976.3659766824609,1.4750055605672454
S183,GapDown VolumeSpike confirm,equity_signal,AAL,gap_down_vol,46,29,0.90625,0.3793103448275862,3.596225426377987,115.0792136440958,1.198474049175258
S184,Fade low vol gap long put,equity_signal,AAL,gap_up_low_vol,171,38,0.7307692307692307,0.5,9.921060669918589,515.8951548357667,2.127594193974677
S185,ORB breakout call 15m,intraday,AAL,orb_breakout,1799,126,0.10561609388097234,1.0,4.982115482033249,5943.663770065666,inf
S186,ORB breakdown put 15m,intraday,AAL,orb_breakdown,1983,142,0.11754966887417219,1.0,6.710972923143314,8106.855291157123,inf
