run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260722T214033Z,4788,29960065870,0,0,0,2,6,0,workflow_dispatch
20260722T214538Z,4789,29960386003,0,0,0,3,8,0,workflow_dispatch
20260722T215048Z,4790,29960678945,0,0,0,3,8,0,workflow_dispatch
20260722T215332Z,4791,29960812411,0,0,0,3,8,0,workflow_dispatch
20260722T215538Z,4792,29960984619,0,0,0,2,7,0,workflow_dispatch
20260722T220039Z,4793,29961289663,0,0,0,3,8,0,workflow_dispatch
20260722T220531Z,4794,29961603544,0,0,0,1,6,0,workflow_dispatch
20260722T221043Z,4795,29961897295,0,0,0,3,8,0,workflow_dispatch
20260722T221605Z,4796,29962194608,0,0,0,5,9,0,workflow_dispatch
20260722T222035Z,4797,29962481736,0,0,0,1,8,0,workflow_dispatch
20260722T222548Z,4798,29962772318,0,0,0,3,9,0,workflow_dispatch
20260722T223035Z,4799,29963063597,0,0,0,3,8,0,workflow_dispatch
20260722T223543Z,4800,29963360615,0,0,0,2,8,0,workflow_dispatch
20260722T224041Z,4801,29963638945,0,0,0,3,8,0,workflow_dispatch
20260722T224538Z,4802,29963920847,0,0,0,3,8,0,workflow_dispatch
20260722T225034Z,4803,29964197280,0,0,0,2,8,0,workflow_dispatch
20260722T225613Z,4805,29964480089,0,0,0,2,8,0,workflow_dispatch
20260722T230040Z,4806,29964734915,0,0,0,2,8,0,workflow_dispatch
20260722T230535Z,4807,29965011779,0,0,0,1,8,0,workflow_dispatch
20260722T231038Z,4808,29965275873,0,0,0,2,7,0,workflow_dispatch
20260722T231534Z,4809,29965536137,0,0,0,2,7,0,workflow_dispatch
20260722T232036Z,4810,29965792954,0,0,0,2,7,0,workflow_dispatch
20260722T232536Z,4811,29966053766,0,0,0,2,9,0,workflow_dispatch
20260722T233035Z,4812,29966312711,0,0,0,2,7,0,workflow_dispatch
20260722T233536Z,4813,29966573282,0,0,0,2,7,0,workflow_dispatch
20260722T234038Z,4814,29966820139,0,0,0,2,8,0,workflow_dispatch
20260722T234537Z,4815,29967067634,0,0,0,2,8,0,workflow_dispatch
20260722T235037Z,4816,29967311093,0,0,0,2,7,0,workflow_dispatch
20260722T235536Z,4817,29967558092,0,0,0,2,8,0,workflow_dispatch
