run_stamp,run_number,run_id,live_exit,options_exit,live_duration_s,options_duration_s,event_type
20260724T160543Z,5003,30107875106,0,0,3,9,workflow_dispatch
20260724T161541Z,5004,30108410122,0,0,3,8,workflow_dispatch
20260724T162043Z,5005,30108670691,0,0,3,8,workflow_dispatch
20260724T162552Z,5006,30108961317,0,0,2,9,workflow_dispatch
20260724T163051Z,5007,30109304004,0,0,4,9,workflow_dispatch
20260724T163548Z,5008,30109636617,0,0,3,9,workflow_dispatch
20260724T164039Z,5009,30109965781,0,0,3,8,workflow_dispatch
20260724T164541Z,5010,30110251562,0,0,3,7,workflow_dispatch
20260724T165038Z,5011,30110599219,0,0,1,8,workflow_dispatch
20260724T165536Z,5012,30110941462,0,0,2,7,workflow_dispatch
20260724T170234Z,5014,30111264335,0,0,1,8,workflow_dispatch
20260724T170545Z,5015,30111605373,0,0,4,9,workflow_dispatch
20260724T171040Z,5016,30111929797,0,0,4,10,workflow_dispatch
20260724T171547Z,5017,30112257659,0,0,5,10,workflow_dispatch
20260724T172039Z,5018,30112580001,0,0,3,9,workflow_dispatch
20260724T172537Z,5019,30112905654,0,0,2,8,workflow_dispatch
20260724T173040Z,5020,30113225606,0,0,3,9,workflow_dispatch
20260724T173537Z,5021,30113564406,0,0,3,8,workflow_dispatch
20260724T174037Z,5022,30113889869,0,0,2,8,workflow_dispatch
20260724T174548Z,5023,30114220014,0,0,4,8,workflow_dispatch
20260724T175044Z,5024,30114547048,0,0,2,8,workflow_dispatch
20260724T175538Z,5025,30114874573,0,0,4,9,workflow_dispatch
20260724T180042Z,5026,30115199954,0,0,2,7,workflow_dispatch
20260724T180536Z,5027,30115533402,0,0,2,8,workflow_dispatch
20260724T181039Z,5028,30115855567,0,0,3,9,workflow_dispatch
20260724T181535Z,5029,30116179785,0,0,1,7,workflow_dispatch
20260724T182038Z,5030,30116501562,0,0,3,9,workflow_dispatch
20260724T182600Z,5032,30116848299,0,0,3,9,schedule
20260724T183039Z,5033,30117154405,0,0,2,7,workflow_dispatch
20260724T183649Z,5034,30117491143,0,0,2,6,workflow_dispatch
20260724T184034Z,5035,30117813817,0,0,2,8,workflow_dispatch
20260724T184543Z,5036,30118132926,0,0,3,8,workflow_dispatch
20260724T185037Z,5037,30118454165,0,0,3,9,workflow_dispatch
20260724T185536Z,5038,30118778512,0,0,1,8,workflow_dispatch
20260724T190043Z,5039,30119101034,0,0,3,9,workflow_dispatch
20260724T190536Z,5040,30119435104,0,0,3,9,workflow_dispatch
20260724T191044Z,5041,30119746361,0,0,8,8,workflow_dispatch
20260724T191540Z,5042,30120056997,0,0,2,9,workflow_dispatch
20260724T192038Z,5043,30120334464,0,0,1,8,workflow_dispatch
20260724T192536Z,5044,30120585459,0,0,1,8,workflow_dispatch
20260724T193036Z,5045,30120823395,0,0,215,8,workflow_dispatch
20260724T193537Z,5046,30121068143,0,0,214,8,workflow_dispatch
20260724T194037Z,5047,30121295130,0,0,217,7,workflow_dispatch
20260724T194536Z,5048,30121523544,0,0,228,8,workflow_dispatch
20260724T195046Z,5049,30121745530,0,0,247,7,workflow_dispatch
20260724T195542Z,5051,30121970275,0,0,235,8,schedule
20260724T200039Z,5052,30122334780,0,0,1,9,workflow_dispatch
20260724T200538Z,5053,30122695578,0,0,3,10,workflow_dispatch
20260724T201035Z,5054,30123032219,0,0,2,8,workflow_dispatch
20260724T201539Z,5055,30123361534,0,0,2,9,workflow_dispatch
20260724T202040Z,5056,30123679105,0,0,3,9,workflow_dispatch
20260724T202538Z,5057,30123985308,0,0,2,9,workflow_dispatch
20260724T203042Z,5058,30124291457,0,0,2,7,workflow_dispatch
20260724T203538Z,5059,30124614500,0,0,2,8,workflow_dispatch
20260724T204042Z,5060,30124928320,0,0,3,8,workflow_dispatch
20260724T204540Z,5061,30125242378,0,0,3,8,workflow_dispatch
20260724T205040Z,5062,30125551833,0,0,2,7,workflow_dispatch
20260724T205540Z,5063,30125861557,0,0,3,8,workflow_dispatch
20260724T210038Z,5064,30126158538,0,0,2,7,workflow_dispatch
20260724T210420Z,5065,30126393925,0,0,2,8,schedule
20260724T210542Z,5066,30126468288,0,0,3,8,workflow_dispatch
20260724T211042Z,5067,30126764774,0,0,3,8,workflow_dispatch
20260724T211543Z,5068,30127063929,0,0,3,10,workflow_dispatch
20260724T212046Z,5069,30127355913,0,0,3,9,workflow_dispatch
20260724T212540Z,5070,30127648690,0,0,3,9,workflow_dispatch
20260724T213039Z,5071,30127933603,0,0,3,9,workflow_dispatch
20260724T213540Z,5072,30128222735,0,0,3,7,workflow_dispatch
20260724T214038Z,5073,30128496242,0,0,2,8,workflow_dispatch
20260724T214537Z,5074,30128774443,0,0,3,8,workflow_dispatch
20260724T215036Z,5075,30129043726,0,0,2,8,workflow_dispatch
20260724T215535Z,5076,30129316668,0,0,2,8,workflow_dispatch
20260724T220036Z,5077,30129580677,0,0,1,8,workflow_dispatch
20260724T220546Z,5078,30129851490,0,0,3,8,workflow_dispatch
20260724T221037Z,5079,30130114458,0,0,1,8,workflow_dispatch
20260724T221617Z,5081,30130400995,0,0,3,9,schedule
20260724T222036Z,5082,30130624357,0,0,1,9,workflow_dispatch
