run_stamp,run_number,run_id,live_exit,options_exit,live_duration_s,options_duration_s,event_type
20260731T154555Z,5711,30644211967,0,0,2,18,workflow_dispatch
20260731T155129Z,5712,30644569459,0,0,2,16,workflow_dispatch
20260731T160233Z,5714,30645278214,0,0,3,16,workflow_dispatch
20260731T161459Z,5717,30645994086,0,0,3,0,workflow_dispatch
20260731T161611Z,5718,30646343736,0,0,2,18,workflow_dispatch
20260731T162041Z,5719,30646685699,0,0,3,21,workflow_dispatch
20260731T162544Z,5720,30647023847,0,0,2,16,workflow_dispatch
20260731T163605Z,5722,30647704999,0,0,2,17,workflow_dispatch
20260731T164046Z,5723,30648039741,0,0,4,22,workflow_dispatch
20260731T164717Z,5724,30648384472,0,0,2,13,workflow_dispatch
20260731T165040Z,5725,30648730538,0,0,3,21,workflow_dispatch
20260731T165643Z,5726,30649073377,0,0,2,17,workflow_dispatch
20260731T170050Z,5727,30649409051,0,0,3,19,workflow_dispatch
20260731T170542Z,5728,30649760654,0,0,2,15,workflow_dispatch
20260731T171041Z,5729,30650091249,0,0,4,22,workflow_dispatch
20260731T171957Z,5730,30650420472,0,0,3,0,workflow_dispatch
20260731T172109Z,5731,30650748061,0,0,3,15,workflow_dispatch
20260731T172604Z,5732,30651076228,0,0,2,16,workflow_dispatch
20260731T173038Z,5733,30651398510,0,0,2,18,workflow_dispatch
20260731T173551Z,5734,30651734686,0,0,3,25,workflow_dispatch
20260731T174046Z,5735,30652054724,0,0,3,19,workflow_dispatch
20260731T174545Z,5736,30652386554,0,0,2,17,workflow_dispatch
20260731T175248Z,5738,30652815059,0,0,2,15,schedule
20260731T175544Z,5739,30653063781,0,0,5,18,workflow_dispatch
20260731T180103Z,5740,30653403070,0,0,2,21,workflow_dispatch
20260731T180932Z,5741,30653746569,0,0,3,17,workflow_dispatch
20260731T181101Z,5742,30654075242,0,0,2,14,workflow_dispatch
20260731T181543Z,5743,30654404930,0,0,3,18,workflow_dispatch
20260731T182039Z,5744,30654730698,0,0,1,14,workflow_dispatch
20260731T183128Z,5746,30655393462,0,0,2,17,workflow_dispatch
20260731T183549Z,5747,30655723814,0,0,3,19,workflow_dispatch
20260731T184046Z,5748,30656058095,0,0,2,13,workflow_dispatch
20260731T184606Z,5749,30656398270,0,0,2,15,workflow_dispatch
20260731T185112Z,5750,30656734190,0,0,1,16,workflow_dispatch
20260731T190115Z,5752,30657394191,0,0,1,14,workflow_dispatch
20260731T190539Z,5753,30657729580,0,0,2,12,workflow_dispatch
20260731T190847Z,5754,30657924303,0,0,3,17,schedule
20260731T191045Z,5755,30658048453,0,0,2,13,workflow_dispatch
20260731T191548Z,5756,30658369608,0,0,2,14,workflow_dispatch
20260731T192611Z,5758,30659003345,0,0,2,15,workflow_dispatch
20260731T193107Z,5759,30659317762,0,0,218,16,workflow_dispatch
20260731T193556Z,5760,30659646871,0,0,217,18,workflow_dispatch
20260731T194045Z,5761,30659967422,0,0,218,16,workflow_dispatch
20260731T194553Z,5762,30660278586,0,0,248,0,workflow_dispatch
20260731T200115Z,5765,30661219534,0,0,2,14,workflow_dispatch
20260731T200549Z,5766,30661540245,0,0,2,10,workflow_dispatch
20260731T201042Z,5767,30661844670,0,0,1,10,workflow_dispatch
20260731T201615Z,5768,30662158503,0,0,1,9,workflow_dispatch
20260731T202047Z,5769,30662473082,0,0,2,9,workflow_dispatch
20260731T202555Z,5770,30662781584,0,0,4,10,workflow_dispatch
20260731T203041Z,5771,30663091467,0,0,2,9,workflow_dispatch
20260731T203709Z,5773,30663465790,0,0,3,7,schedule
20260731T204051Z,5774,30663748388,0,0,3,7,workflow_dispatch
20260731T204706Z,5775,30664064223,0,0,3,9,workflow_dispatch
