run_stamp,run_number,run_id,live_exit,options_exit,live_duration_s,options_duration_s,event_type
20260803T185609Z,5893,30843410318,0,0,2,14,workflow_dispatch
20260803T190052Z,5894,30843793418,0,0,2,18,workflow_dispatch
20260803T190547Z,5895,30844190089,0,0,3,17,workflow_dispatch
20260803T191039Z,5896,30844565949,0,0,2,13,workflow_dispatch
20260803T191540Z,5897,30844936447,0,0,4,20,workflow_dispatch
20260803T192239Z,5898,30845299491,0,0,2,18,workflow_dispatch
20260803T192547Z,5899,30845667908,0,0,3,21,workflow_dispatch
20260803T193038Z,5900,30846031859,0,0,217,23,workflow_dispatch
20260803T193546Z,5901,30846403937,0,0,216,23,workflow_dispatch
20260803T194047Z,5902,30846764461,0,0,217,23,workflow_dispatch
20260803T200105Z,5906,30848220399,0,0,2,16,workflow_dispatch
20260803T200548Z,5907,30848606872,0,0,3,22,workflow_dispatch
20260803T201130Z,5908,30848981954,0,0,2,9,workflow_dispatch
20260803T201546Z,5909,30849356379,0,0,2,8,workflow_dispatch
20260803T202155Z,5910,30849734449,0,0,3,9,workflow_dispatch
20260803T202552Z,5911,30850103982,0,0,2,11,workflow_dispatch
20260803T202657Z,5912,30850193467,0,0,2,8,schedule
20260803T203042Z,5913,30850472184,0,0,2,9,workflow_dispatch
20260803T203539Z,5914,30850855020,0,0,2,9,workflow_dispatch
20260803T204038Z,5915,30851236983,0,0,2,10,workflow_dispatch
20260803T204543Z,5916,30851622809,0,0,3,9,workflow_dispatch
20260803T205040Z,5917,30851999269,0,0,3,10,workflow_dispatch
20260803T205549Z,5918,30852368854,0,0,3,10,workflow_dispatch
20260803T210040Z,5919,30852733467,0,0,2,9,workflow_dispatch
20260803T210547Z,5920,30853102674,0,0,2,7,workflow_dispatch
20260803T211058Z,5921,30853467727,0,0,2,8,workflow_dispatch
20260803T211545Z,5922,30853830445,0,0,1,9,workflow_dispatch
20260803T212046Z,5923,30854177684,0,0,2,8,workflow_dispatch
20260803T212540Z,5924,30854538124,0,0,2,9,workflow_dispatch
20260803T213042Z,5925,30854883437,0,0,2,7,workflow_dispatch
20260803T213541Z,5926,30855241265,0,0,2,9,workflow_dispatch
20260803T214041Z,5927,30855580164,0,0,2,10,workflow_dispatch
20260803T214231Z,5928,30855670148,0,0,2,9,schedule
20260803T214655Z,5929,30855930340,0,0,2,7,workflow_dispatch
20260803T215043Z,5930,30856265006,0,0,1,10,workflow_dispatch
20260803T215543Z,5931,30856606553,0,0,2,8,workflow_dispatch
20260803T220045Z,5932,30856937925,0,0,2,9,workflow_dispatch
20260803T220543Z,5933,30857278070,0,0,2,10,workflow_dispatch
20260803T221048Z,5934,30857605990,0,0,2,10,workflow_dispatch
20260803T221548Z,5935,30857929626,0,0,2,8,workflow_dispatch
20260803T222039Z,5936,30858240746,0,0,2,9,workflow_dispatch
20260803T222549Z,5937,30858557405,0,0,2,10,workflow_dispatch
20260803T223048Z,5938,30858875234,0,0,2,9,workflow_dispatch
20260803T223543Z,5939,30859197712,0,0,2,8,workflow_dispatch
20260803T224039Z,5940,30859506002,0,0,2,10,workflow_dispatch
20260803T224237Z,5941,30859619519,0,0,2,10,schedule
20260803T224549Z,5942,30859817076,0,0,5,7,workflow_dispatch
