run_stamp,run_number,run_id,live_exit,options_exit,live_duration_s,options_duration_s,event_type
20260805T170114Z,6153,31027935806,0,0,2,24,workflow_dispatch
20260805T170542Z,6154,31028343576,0,0,3,20,workflow_dispatch
20260805T171048Z,6155,31028736203,0,0,3,19,workflow_dispatch
20260805T171548Z,6156,31029130745,0,0,2,16,workflow_dispatch
20260805T172455Z,6157,31029523940,0,0,3,0,workflow_dispatch
20260805T172611Z,6158,31029915805,0,0,2,14,workflow_dispatch
20260805T173452Z,6159,31030298210,0,0,2,0,workflow_dispatch
20260805T173614Z,6160,31030694404,0,0,2,15,workflow_dispatch
20260805T174043Z,6161,31031080376,0,0,1,14,workflow_dispatch
20260805T174546Z,6162,31031466415,0,0,2,20,workflow_dispatch
20260805T175044Z,6163,31031848140,0,0,3,21,workflow_dispatch
20260805T180706Z,6167,31033047996,0,0,3,18,workflow_dispatch
20260805T181044Z,6168,31033444224,0,0,2,15,workflow_dispatch
20260805T181553Z,6169,31033836260,0,0,3,21,workflow_dispatch
20260805T182044Z,6170,31034224815,0,0,2,20,workflow_dispatch
20260805T182549Z,6171,31034619305,0,0,2,15,workflow_dispatch
20260805T183052Z,6172,31035011888,0,0,3,29,workflow_dispatch
20260805T183551Z,6173,31035407964,0,0,4,22,workflow_dispatch
20260805T184414Z,6174,31035805049,0,0,2,13,workflow_dispatch
20260805T184602Z,6175,31036206032,0,0,3,20,workflow_dispatch
20260805T185448Z,6176,31036595177,0,0,3,14,workflow_dispatch
20260805T185550Z,6177,31036981590,0,0,2,14,workflow_dispatch
20260805T190051Z,6178,31037371116,0,0,4,29,workflow_dispatch
20260805T190551Z,6179,31037770173,0,0,3,19,workflow_dispatch
20260805T191047Z,6180,31038147369,0,0,2,14,workflow_dispatch
20260805T191548Z,6181,31038535070,0,0,3,19,workflow_dispatch
20260805T192057Z,6182,31038919776,0,0,2,15,workflow_dispatch
20260805T192206Z,6183,31039029569,0,0,3,19,schedule
20260805T192542Z,6184,31039303456,0,0,3,20,workflow_dispatch
20260805T193101Z,6185,31039691197,0,0,220,19,workflow_dispatch
20260805T193550Z,6186,31040086161,0,0,217,16,workflow_dispatch
20260805T200403Z,6191,31042013214,0,0,7,21,workflow_dispatch
20260805T200543Z,6192,31042405921,0,0,8,18,workflow_dispatch
20260805T201120Z,6193,31042794100,0,0,3,10,workflow_dispatch
20260805T201544Z,6194,31043183597,0,0,3,10,workflow_dispatch
20260805T202049Z,6195,31043568506,0,0,3,10,workflow_dispatch
20260805T202546Z,6196,31043957411,0,0,3,10,workflow_dispatch
20260805T203046Z,6197,31044349744,0,0,2,10,workflow_dispatch
20260805T203543Z,6198,31044755518,0,0,1,9,workflow_dispatch
20260805T204105Z,6199,31045155341,0,0,2,10,workflow_dispatch
20260805T204308Z,6200,31045333002,0,0,3,10,schedule
20260805T204623Z,6201,31045549849,0,0,2,11,workflow_dispatch
20260805T205045Z,6202,31045941998,0,0,2,11,workflow_dispatch
20260805T210006Z,6203,31046331598,0,0,2,10,workflow_dispatch
20260805T210109Z,6204,31046708098,0,0,2,10,workflow_dispatch
