run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260922T191111Z,10709,35772009269,0,0,0,3,1,17,workflow_dispatch
20260922T191623Z,10710,35772560447,0,0,0,2,0,14,workflow_dispatch
20260922T192112Z,10711,35773103751,0,0,0,2,0,16,workflow_dispatch
20260922T192642Z,10712,35773647630,0,0,0,3,1,19,workflow_dispatch
20260922T193117Z,10713,35774181300,0,0,0,216,0,15,workflow_dispatch
20260922T193633Z,10714,35774719224,0,0,0,215,1,15,workflow_dispatch
20260922T194156Z,10715,35775248484,0,0,0,217,1,15,workflow_dispatch
20260922T194714Z,10716,35775778069,0,0,0,246,0,0,workflow_dispatch
20260922T195300Z,10717,35776316242,0,0,0,0,0,0,workflow_dispatch
20260922T195706Z,10718,35776850634,0,0,0,218,1,14,workflow_dispatch
20260922T200232Z,10719,35777387658,0,0,0,2,1,15,workflow_dispatch
20260922T200620Z,10720,35777942363,0,0,0,3,1,12,workflow_dispatch
20260922T201114Z,10721,35778487066,0,0,0,8,1,10,workflow_dispatch
20260922T201759Z,10722,35779036574,0,0,0,1,1,12,workflow_dispatch
20260922T202107Z,10723,35779591550,0,0,0,2,1,13,workflow_dispatch
20260922T202613Z,10724,35780144632,0,0,0,2,1,12,workflow_dispatch
20260922T203119Z,10725,35780685472,0,0,0,2,1,13,workflow_dispatch
20260922T203618Z,10726,35781231437,0,0,0,2,1,12,workflow_dispatch
20260922T204112Z,10727,35781763855,0,0,0,3,1,14,workflow_dispatch
20260922T204620Z,10728,35782302672,0,0,0,2,1,13,workflow_dispatch
20260922T205110Z,10729,35782828906,0,0,0,2,1,9,workflow_dispatch
20260922T205614Z,10730,35783350715,0,0,0,1,1,12,workflow_dispatch
